PROVIDER;DESCRIPTION;ACCOUNTID;REGION;ASSESSMENTDATE;REQUIREMENTS_ID;REQUIREMENTS_DESCRIPTION;REQUIREMENTS_ATTRIBUTES_SECTION;REQUIREMENTS_ATTRIBUTES_SUBSECTION;REQUIREMENTS_ATTRIBUTES_SUBGROUP;REQUIREMENTS_ATTRIBUTES_SERVICE;REQUIREMENTS_ATTRIBUTES_TYPE;STATUS;STATUSEXTENDED;RESOURCEID;CHECKID;MUTED;RESOURCENAME;FRAMEWORK;NAME;REQUIREMENTS_ATTRIBUTES_COMMENT
aws;The AWS Foundational Security Best Practices standard is a set of controls that detect when your deployed accounts and resources deviate from security best practices.;;;2026-07-10 20:19:58.778743;RDS.36;This control checks whether an Amazon RDS for PostgreSQL DB instance is configured to publish logs to Amazon CloudWatch Logs. The control fails if the PostgreSQL DB instance isn't configured to publish the log types mentioned in the logTypes parameter to CloudWatch Logs.;RDS;;;RDS;;MANUAL;Manual check;manual_check;manual;False;Manual check;AWS-Foundational-Security-Best-Practices;AWS Foundational Security Best Practices;
aws;The AWS Foundational Security Best Practices standard is a set of controls that detect when your deployed accounts and resources deviate from security best practices.;;;2026-07-10 20:19:58.778743;Redshift.2;This control checks whether connections to Amazon Redshift clusters are required to use encryption in transit. The check fails if the Amazon Redshift cluster parameter require_SSL is not set to 1. TLS can be used to help prevent potential attackers from using person-in-the-middle or similar attacks to eavesdrop on or manipulate network traffic. Only encrypted connections over TLS should be allowed. Encrypting data in transit can affect performance. You should test your application with this feature to understand the performance profile and the impact of TLS.;Redshift;;;Redshift;;MANUAL;Manual check;manual_check;manual;False;Manual check;AWS-Foundational-Security-Best-Practices;AWS Foundational Security Best Practices;
aws;The AWS Foundational Security Best Practices standard is a set of controls that detect when your deployed accounts and resources deviate from security best practices.;;;2026-07-10 20:19:58.778743;Redshift.7;This control checks whether an Amazon Redshift cluster has EnhancedVpcRouting enabled.;Redshift;;;Redshift;;MANUAL;Manual check;manual_check;manual;False;Manual check;AWS-Foundational-Security-Best-Practices;AWS Foundational Security Best Practices;
aws;The AWS Foundational Security Best Practices standard is a set of controls that detect when your deployed accounts and resources deviate from security best practices.;;;2026-07-10 20:19:58.778743;Redshift.8;This control checks whether a Amazon Redshift cluster has changed the admin username from its default value. This control will fail if the admin username for a Redshift cluster is set to awsuser.;Redshift;;;Redshift;;MANUAL;Manual check;manual_check;manual;False;Manual check;AWS-Foundational-Security-Best-Practices;AWS Foundational Security Best Practices;
aws;The AWS Foundational Security Best Practices standard is a set of controls that detect when your deployed accounts and resources deviate from security best practices.;;;2026-07-10 20:19:58.778743;Redshift.9;This control checks whether an Amazon Redshift cluster has changed the database name from its default value. The control will fail if the database name for a Redshift cluster is set to dev.;Redshift;;;Redshift;;MANUAL;Manual check;manual_check;manual;False;Manual check;AWS-Foundational-Security-Best-Practices;AWS Foundational Security Best Practices;
aws;The AWS Foundational Security Best Practices standard is a set of controls that detect when your deployed accounts and resources deviate from security best practices.;;;2026-07-10 20:19:58.778743;Redshift.10;This control checks if Amazon Redshift clusters are encrypted at rest. The control fails if a Redshift cluster isn't encrypted at rest or if the encryption key is different from the provided key in the rule parameter.;Redshift;;;Redshift;;MANUAL;Manual check;manual_check;manual;False;Manual check;AWS-Foundational-Security-Best-Practices;AWS Foundational Security Best Practices;
aws;The AWS Foundational Security Best Practices standard is a set of controls that detect when your deployed accounts and resources deviate from security best practices.;;;2026-07-10 20:19:58.778743;Route53.2;This control checks if DNS query logging is enabled for an Amazon Route 53 public hosted zone. The control fails if DNS query logging isn't enabled for a Route 53 public hosted zone.;Route53;;;Route53;;MANUAL;Manual check;manual_check;manual;False;Manual check;AWS-Foundational-Security-Best-Practices;AWS Foundational Security Best Practices;
aws;The AWS Foundational Security Best Practices standard is a set of controls that detect when your deployed accounts and resources deviate from security best practices.;;;2026-07-10 20:19:58.778743;S3.2;This control checks whether your S3 buckets allow public read access. It evaluates the Block Public Access settings, the bucket policy, and the bucket access control list (ACL).;S3;;;S3;;MANUAL;Manual check;manual_check;manual;False;Manual check;AWS-Foundational-Security-Best-Practices;AWS Foundational Security Best Practices;
aws;The AWS Foundational Security Best Practices standard is a set of controls that detect when your deployed accounts and resources deviate from security best practices.;;;2026-07-10 20:19:58.778743;S3.10;This control checks if Amazon Simple Storage Service (Amazon S3) version enabled buckets have lifecycle policy configured. This rule fails if Amazon S3 lifecycle policy is not enabled.;S3;;;S3;;MANUAL;Manual check;manual_check;manual;False;Manual check;AWS-Foundational-Security-Best-Practices;AWS Foundational Security Best Practices;
aws;The AWS Foundational Security Best Practices standard is a set of controls that detect when your deployed accounts and resources deviate from security best practices.;;;2026-07-10 20:19:58.778743;S3.11;This control checks whether S3 Event Notifications are enabled on an Amazon S3 bucket. This control fails if S3 Event Notifications are not enabled on a bucket.;S3;;;S3;;MANUAL;Manual check;manual_check;manual;False;Manual check;AWS-Foundational-Security-Best-Practices;AWS Foundational Security Best Practices;
aws;The AWS Foundational Security Best Practices standard is a set of controls that detect when your deployed accounts and resources deviate from security best practices.;;;2026-07-10 20:19:58.778743;SNS.2;This control checks whether logging is enabled for the delivery status of notification messages sent to an Amazon SNS topic for the endpoints. This control fails if the delivery status notification for messages is not enabled.;SNS;;;SNS;;MANUAL;Manual check;manual_check;manual;False;Manual check;AWS-Foundational-Security-Best-Practices;AWS Foundational Security Best Practices;
aws;The AWS Foundational Security Best Practices standard is a set of controls that detect when your deployed accounts and resources deviate from security best practices.;;;2026-07-10 20:19:58.778743;SNS.4;This control checks if the Amazon SNS topic access policy allows public access. This control fails if the SNS topic access policy allows public access.;SNS;;;SNS;;MANUAL;Manual check;manual_check;manual;False;Manual check;AWS-Foundational-Security-Best-Practices;AWS Foundational Security Best Practices;
aws;The AWS Foundational Security Best Practices standard is a set of controls that detect when your deployed accounts and resources deviate from security best practices.;;;2026-07-10 20:19:58.778743;SecretsManager.2;This control checks whether an AWS Secrets Manager secret rotated successfully based on the rotation schedule. The control fails if RotationOccurringAsScheduled is false. The control does not evaluate secrets that do not have rotation configured.;Secrets Manager;;;Secrets Manager;;MANUAL;Manual check;manual_check;manual;False;Manual check;AWS-Foundational-Security-Best-Practices;AWS Foundational Security Best Practices;
aws;The AWS Foundational Security Best Practices standard is a set of controls that detect when your deployed accounts and resources deviate from security best practices.;;;2026-07-10 20:19:58.778743;SecretsManager.3;This control checks whether an AWS Secrets Manager secret has been accessed within the specified time frame. The control fails if a secret is unused beyond the specified time frame. Unless you provide a custom parameter value for the access period, Security Hub uses a default value of 90 days;Secrets Manager;;;Secrets Manager;;MANUAL;Manual check;manual_check;manual;False;Manual check;AWS-Foundational-Security-Best-Practices;AWS Foundational Security Best Practices;
aws;The AWS Foundational Security Best Practices standard is a set of controls that detect when your deployed accounts and resources deviate from security best practices.;;;2026-07-10 20:19:58.778743;SecretsManager.4;This control checks whether your secrets have been rotated at least once within 90 days. Rotating secrets can help you to reduce the risk of an unauthorized use of your secrets in your AWS account. Examples include database credentials, passwords, third-party API keys, and even arbitrary text. If you do not change your secrets for a long period of time, the secrets are more likely to be compromised.;Secrets Manager;;;Secrets Manager;;MANUAL;Manual check;manual_check;manual;False;Manual check;AWS-Foundational-Security-Best-Practices;AWS Foundational Security Best Practices;
aws;The AWS Foundational Security Best Practices standard is a set of controls that detect when your deployed accounts and resources deviate from security best practices.;;;2026-07-10 20:19:58.778743;StepFunctions.1;This controls checks whether an AWS Step Functions state machine has logging turned on. The control fails if a state machine doesn't have logging turned on. If you provide a custom value for the logLevel parameter, the control passes only if the state machine has the specified logging level turned on.;Step Functions;;;Step Functions;;MANUAL;Manual check;manual_check;manual;False;Manual check;AWS-Foundational-Security-Best-Practices;AWS Foundational Security Best Practices;
aws;The AWS Foundational Security Best Practices standard is a set of controls that detect when your deployed accounts and resources deviate from security best practices.;;;2026-07-10 20:19:58.778743;WAF.1;This control checks whether logging is enabled for an AWS WAF global web ACL. This control fails if logging is not enabled for the web ACL.;WAF;;;WAF;;MANUAL;Manual check;manual_check;manual;False;Manual check;AWS-Foundational-Security-Best-Practices;AWS Foundational Security Best Practices;
aws;The AWS Foundational Security Best Practices standard is a set of controls that detect when your deployed accounts and resources deviate from security best practices.;;;2026-07-10 20:19:58.778743;WAF.2;This control checks whether an AWS WAF Regional rule has at least one condition. The control fails if no conditions are present within a rule.;WAF;;;WAF;;MANUAL;Manual check;manual_check;manual;False;Manual check;AWS-Foundational-Security-Best-Practices;AWS Foundational Security Best Practices;
aws;The AWS Foundational Security Best Practices standard is a set of controls that detect when your deployed accounts and resources deviate from security best practices.;;;2026-07-10 20:19:58.778743;WAF.3;This control checks whether an AWS WAF Regional rule group has at least one rule. The control fails if no rules are present within a rule group.;WAF;;;WAF;;MANUAL;Manual check;manual_check;manual;False;Manual check;AWS-Foundational-Security-Best-Practices;AWS Foundational Security Best Practices;
aws;The AWS Foundational Security Best Practices standard is a set of controls that detect when your deployed accounts and resources deviate from security best practices.;;;2026-07-10 20:19:58.778743;WAF.4;This control checks whether an AWS WAF Classic Regional web ACL contains any WAF rules or WAF rule groups. This control fails if a web ACL does not contain any WAF rules or rule groups.;WAF;;;WAF;;MANUAL;Manual check;manual_check;manual;False;Manual check;AWS-Foundational-Security-Best-Practices;AWS Foundational Security Best Practices;
aws;The AWS Foundational Security Best Practices standard is a set of controls that detect when your deployed accounts and resources deviate from security best practices.;;;2026-07-10 20:19:58.778743;WAF.6;This control checks whether an AWS WAF global rule contains any conditions. The control fails if no conditions are present within a rule.;WAF;;;WAF;;MANUAL;Manual check;manual_check;manual;False;Manual check;AWS-Foundational-Security-Best-Practices;AWS Foundational Security Best Practices;
aws;The AWS Foundational Security Best Practices standard is a set of controls that detect when your deployed accounts and resources deviate from security best practices.;;;2026-07-10 20:19:58.778743;WAF.7;This control checks whether an AWS WAF global rule group has at least one rule. The control fails if no rules are present within a rule group.;WAF;;;WAF;;MANUAL;Manual check;manual_check;manual;False;Manual check;AWS-Foundational-Security-Best-Practices;AWS Foundational Security Best Practices;
aws;The AWS Foundational Security Best Practices standard is a set of controls that detect when your deployed accounts and resources deviate from security best practices.;;;2026-07-10 20:19:58.778743;WAF.8;This control checks whether an AWS WAF global web ACL contains at least one WAF rule or WAF rule group. The control fails if a web ACL does not contain any WAF rules or rule groups.;WAF;;;WAF;;MANUAL;Manual check;manual_check;manual;False;Manual check;AWS-Foundational-Security-Best-Practices;AWS Foundational Security Best Practices;
aws;The AWS Foundational Security Best Practices standard is a set of controls that detect when your deployed accounts and resources deviate from security best practices.;;;2026-07-10 20:19:58.778743;WAF.10;This control checks whether a WAFV2 web access control list (web ACL) contains at least one WAF rule or WAF rule group. The control fails if a web ACL does not contain any WAF rules or rule groups.;WAF;;;WAF;;MANUAL;Manual check;manual_check;manual;False;Manual check;AWS-Foundational-Security-Best-Practices;AWS Foundational Security Best Practices;
aws;The AWS Foundational Security Best Practices standard is a set of controls that detect when your deployed accounts and resources deviate from security best practices.;;;2026-07-10 20:19:58.778743;WAF.12;This control checks whether an AWS WAF rule or rule group has Amazon CloudWatch metrics enabled. The control fails if the rule or rule group doesn't have CloudWatch metrics enabled.;WAF;;;WAF;;MANUAL;Manual check;manual_check;manual;False;Manual check;AWS-Foundational-Security-Best-Practices;AWS Foundational Security Best Practices;
